PartitionKey,RowKey,Timestamp,Idle,Idle@type,TenantId,TenantId@type,Usable,Usable@type
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-cf29-d214-4c3a0d00dde2,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-d0c6-d214-4c3a0d00dde3,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-d263-d214-4c3a0d00dde4,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-d3f4-d214-4c3a0d00dde5,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-d587-d214-4c3a0d00dde6,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-d6f9-d214-4c3a0d00dde7,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-d885-d214-4c3a0d00dde8,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-d9e5-d214-4c3a0d00dde9,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-db4a-d214-4c3a0d00ddea,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-dcb1-d214-4c3a0d00ddeb,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-de12-d214-4c3a0d00ddec,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-df76-d214-4c3a0d00ddee,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-e0d8-d214-4c3a0d00ddef,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-e23b-d214-4c3a0d00ddf1,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-e3e2-d214-4c3a0d00ddf2,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-e54b-d214-4c3a0d00ddf3,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-e6a8-d214-4c3a0d00ddf4,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-e80a-d214-4c3a0d00ddf5,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-e979-d214-4c3a0d00ddf6,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-eaea-d214-4c3a0d00ddf7,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-ec5a-d214-4c3a0d00ddf8,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
