PartitionKey,RowKey,Timestamp,Idle,Idle@type,TenantId,TenantId@type,Usable,Usable@type
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-b7d9-5de5-6f8ded7c05e5,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-b915-5de5-6f8ded7c05e6,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-ba4f-23e1-6f8ded7c0e4a,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-bb94-23e1-6f8ded7c0e4c,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-bcd0-23e1-6f8ded7c0e4d,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-be0e-23e1-6f8ded7c0e4e,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-bf4b-23e1-6f8ded7c0e4f,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-c08a-23e1-6f8ded7c0e50,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-c1c6-23e1-6f8ded7c0e51,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-c303-23e1-6f8ded7c0e52,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-c43e-23e1-6f8ded7c0e53,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-c57b-5de5-6f8ded7c05e7,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-c6e7-23e1-6f8ded7c0e57,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-c827-23e1-6f8ded7c0e58,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-c968-23e1-6f8ded7c0e59,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-caa7-5de5-6f8ded7c05ea,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-cbe8-23e1-6f8ded7c0e5a,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
