PartitionKey,RowKey,Timestamp,Idle,Idle@type,TenantId,TenantId@type,Usable,Usable@type
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-ca7c-3eee-6f8ded7cd746,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-cbb1-9de5-6f8ded7cd632,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-cce1-9de5-6f8ded7cd633,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-ce7b-9de5-6f8ded7cd634,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-d07c-9de5-6f8ded7cd635,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-d27c-9de5-6f8ded7cd636,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-d3a8-3eee-6f8ded7cd748,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-d540-3eee-6f8ded7cd749,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-d6dc-3eee-6f8ded7cd74a,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-d814-3eee-6f8ded7cd74b,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
acs:77622155-52b6-441d-86ef-4c486b35dc15_00000031-2fb7-d945-3eee-6f8ded7cd74c,,2026-09-11T09:38:56.674961Z,true,Boolean,77622155-52b6-441d-86ef-4c486b35dc15,String,true,Boolean
